X,Y,ID,CVE_ENT,CVE_MUN,CVE_LOC,NOMVIAL,TIPOVIAL,SENTIDO,NOMVIAL_2,TIPOVIAL_2,SENTIDO_2,freq,RANGO,ETIQUETA
-101.18934304592,19.6898455963657,1540.000000000000000,"16","053","0001",Tecuén,Calle,Dos sentidos,Tecuén,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.189302127746,19.6903348873392,1541.000000000000000,"16","053","0001",Tecuén,Calle,Dos sentidos,Solidaridad,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.176884173301,19.6983934072163,1543.000000000000000,"16","053","0001",Ordenanzas De Don Vasco,Calle,Dos sentidos,Acueducto,Avenida,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.182034401774,19.704222456011,1549.000000000000000,"16","053","0001",Callejón del Romance,Callejón,Dos sentidos,20 de Noviembre,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.200449931158,19.6663292427653,1558.000000000000000,"16","053","0001",Avenida del Árbol,Avenida,Dos sentidos,Caulote (Cahulote),Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.182126715532,19.6648257051085,1560.000000000000000,"16","053","0001",Avenida de la Parota,Avenida,Dos sentidos,Pirul,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.185563621944,19.7028980139996,1564.000000000000000,"16","053","0001",Francisco Manuel Sánchez de Tagle,Calle,Un sentido,Amado Nervo,Calle,Un sentido,"11",6.000000000000000,Alto (11-20)
-101.188808104226,19.7106661111774,1565.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Morelos Norte,Avenida,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.199548939601,19.660261199716,1566.000000000000000,"16","053","0001",La Joya (José Trinidad Guido),Avenida,Dos sentidos,Nanche,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.156133569572,19.7010596340349,1567.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.168314515003,19.6949767565802,1568.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Niños Héroes,Calle,Un sentido,"5",2.000000000000000,Bajo (3-5)
-101.16687782154,19.6953022439152,1569.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Fuerte de Loreto,Calle,Un sentido,"6",4.000000000000000,Medio (6-10)
-101.164595305271,19.6958330939363,1570.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Un sentido,Lázaro Cárdenas (General),Avenida,Un sentido,"6",4.000000000000000,Medio (6-10)
-101.164399139787,19.6959585495616,1571.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Un sentido,Acueducto,Avenida,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.166059221736,19.6955115036724,1572.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Un sentido,Alcázar de Chapultepec,Calle,Dos sentidos,"6",4.000000000000000,Medio (6-10)
-101.17977984657,19.70355650703,1573.000000000000000,"16","053","0001",Virrey Antonio De Bucareli,Calle,Un sentido,Virrey Antonio De Bucareli,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.180747077039,19.7036515072347,1574.000000000000000,"16","053","0001",Virrey Antonio De Bucareli,Calle,Un sentido,Francisco I. Madero Oriente,Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.15660268966,19.6974506044171,1575.000000000000000,"16","053","0001",Avenida del Maestro,Avenida,Dos sentidos,Avenida del Maestro,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.156891737298,19.6974601340649,1576.000000000000000,"16","053","0001",Avenida del Maestro,Avenida,Dos sentidos,Conde de Revillagigedo,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.176011196413,19.7145268686766,1579.000000000000000,"16","053","0001",Doctor José María Ortiz Aguilar (Lomas de Anáhuac),Calle,Dos sentidos,Doctor Víctor Fernando Nieto Medrano (José Sixto Verduzco) (Lomas del Paseo),Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.174460708038,19.7163620507662,1580.000000000000000,"16","053","0001",Doctor José María Ortiz Aguilar (Lomas de Anáhuac),Calle,Dos sentidos,Periférico Paseo de la República (Sector Revolución),Circuito,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.193360644963,19.7202049904068,1581.000000000000000,"16","053","0001",Pico de Tancítaro,Calle,Dos sentidos,Pico de Tancítaro,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.190858941929,19.6853763487497,1584.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"4",2.000000000000000,Bajo (3-5)
-101.190854994618,19.6858432293197,1585.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.190801367754,19.6873126772778,1587.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Gonzalo Gómez,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.162116739772,19.7058122937587,1589.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"5",2.000000000000000,Bajo (3-5)
-101.166107779925,19.7101916944333,1590.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Francisco I. Madero Oriente,Avenida,Dos sentidos,"18",6.000000000000000,Alto (11-20)
-101.152771850447,19.6857170800011,1592.000000000000000,"16","053","0001",Rotarismo (Baltazar Echave),Avenida,Un sentido,Rotarismo (Baltazar Echave),Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.168635322996,19.6893063320467,1597.000000000000000,"16","053","0001",Juan Manuel González Ureña (Gobernador),Calle,Dos sentidos,García de León,Boulevard,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.185848283659,19.6979757241733,1602.000000000000000,"16","053","0001",Juan José de Lejarza,Privada,Dos sentidos,Juan José de Lejarza,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.190582939024,19.6998086790873,1606.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Licenciado Soto Saldaña,Calle,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.192084594583,19.6855178410722,1607.000000000000000,"16","053","0001",Rey Tanganxoán,Calle,Dos sentidos,Morelos Sur,Avenida,Un sentido,"5",2.000000000000000,Bajo (3-5)
-101.190532481861,19.702903583994,1617.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Pino Suárez,Calle,Un sentido,"11",6.000000000000000,Alto (11-20)
-101.191854674291,19.69595185802,1618.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Benedicto López,Calle,Dos sentidos,"18",6.000000000000000,Alto (11-20)
-101.190077343844,19.6959569578069,1619.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.182129586787,19.7030297570255,1621.000000000000000,"16","053","0001",Callejón del Romance,Callejón,Dos sentidos,Francisco I. Madero Oriente,Avenida,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.192075296787,19.6869140048752,1622.000000000000000,"16","053","0001",Privada de Morelos Sur,Privada,Dos sentidos,Morelos Sur,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.198716604109,19.6785741528075,1626.000000000000000,"16","053","0001",Zirán Zirán Cámaro,Calle,Dos sentidos,Tzentzengari,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.279167649685,19.6280361504143,1628.000000000000000,"16","053","0001",Valle de las Piedras Norte,Calle,Dos sentidos,Valle de las Piedras Norte,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.282766799607,19.6321248302014,1648.000000000000000,"16","053","0001",Ninguno,Calle,Peatonal,Valle de las Piedras Norte,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.26943735044,19.6841173802479,1667.000000000000000,"16","053","0534",Manantiales del Parián,Calle,Dos sentidos,Ninguno,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.279191509297,19.6820533438497,1680.000000000000000,"16","053","0526",Azafrán,Calle,Dos sentidos,Cointzio,Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.308535710016,19.6764620000214,1757.000000000000000,"16","053","0474",Avenida de las Avés,Avenida,Un sentido,Avenida de las Avés,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.308302750299,19.6764623197945,1759.000000000000000,"16","053","0474",Avenida de las Avés,Avenida,Un sentido,Avenida de las Avés,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.305316000303,19.6741097496064,1792.000000000000000,"16","053","0474",Avenida de la Perla,Avenida,Un sentido,Avenida de la Perla,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.303445680357,19.6741611997806,1804.000000000000000,"16","053","0474",Circuito L,Calle,Dos sentidos,Circuito L,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.305599910084,19.6835751200685,1820.000000000000000,"16","053","0474",Avenida de la Cantera,Avenida,Un sentido,Avenida de la Perla,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.304735310141,19.6774569101739,1822.000000000000000,"16","053","0474",Avenida de la Perla,Avenida,Un sentido,Avenida de la Perla,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.309147139768,19.676904910067,1825.000000000000000,"16","053","0474",Calle del Brillante,Calle,Dos sentidos,Calle del Brillante,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.304524379562,19.6789069399582,1836.000000000000000,"16","053","0474",Avenida de la Perla,Avenida,Un sentido,Avenida del Murano,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.195363725846,19.7161537677313,1856.000000000000000,"16","053","0001",Maestra Luisa Román,Calle,Dos sentidos,Maestra Luisa Román,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.176399672336,19.6931029243363,1858.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Juan de la Barrera,Calle,Un sentido,"4",2.000000000000000,Bajo (3-5)
-101.307660970049,19.6810091200414,1864.000000000000000,"16","053","0474",Avenida de la Cantera,Avenida,Un sentido,Avenida de la Cantera,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.303209150388,19.684569490169,1888.000000000000000,"16","053","0474",Avenida de la Cantera,Avenida,Un sentido,Avenida de la Cantera,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.30395048039,19.6854142801961,1890.000000000000000,"16","053","0474",Calle del Tezontle,Calle,Dos sentidos,Calle del Tezontle,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.314945940207,19.6867391698106,1972.000000000000000,"16","053","0473",Las Águilas,Calle,Dos sentidos,Avenida de la Hacienda,Avenida,Dos sentidos,"19",6.000000000000000,Alto (11-20)
-101.273918219838,19.665464509925,1985.000000000000000,"16","053","0438",Las Garzas,Avenida,Un sentido,Las Garzas,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.35717738017,19.6700143101688,2012.000000000000000,"16","053","0147",Sor Juana Inés de la Cruz,Calle,Dos sentidos,Sor Juana Inés de la Cruz,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.357106675582,19.6690218669964,2013.000000000000000,"16","053","0147",Sor Juana Inés de la Cruz,Calle,Dos sentidos,Vasco de Quiroga,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.2774989004,19.6290761921691,2029.000000000000000,"16","053","0001",Ninguno,Calle,Dos sentidos,Ninguno,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.167734458309,19.6559169675679,2040.000000000000000,"16","053","0495",Montaña Monarca,Avenida,Dos sentidos,Ninguno,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.303134769931,19.6759174599337,2062.000000000000000,"16","053","0474",Circuito H,Calle,Dos sentidos,Ninguno,Privada,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.167622002361,19.6544272916621,2096.000000000000000,"16","053","0468",Paseo de las Águilas,Calle,Dos sentidos,Paseo de las Águilas,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.303374520392,19.6844639504048,2097.000000000000000,"16","053","0474",Avenida de la Cantera,Avenida,Un sentido,Avenida de la Cantera,Avenida,Un sentido,"4",2.000000000000000,Bajo (3-5)
-101.303739220344,19.6841393398106,2098.000000000000000,"16","053","0474",Avenida de la Cantera,Avenida,Un sentido,Avenida de la Cantera,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.312504290087,19.6742818596777,2104.000000000000000,"16","053","0474",San Nicolás Obispo,Calle,Dos sentidos,San Nicolás Obispo,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.304750830014,19.6767468001699,2115.000000000000000,"16","053","0474",Avenida de la Perla,Avenida,Un sentido,Avenida de la Perla,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.167582444795,19.6556191842657,2128.000000000000000,"16","053","0468",Paseo de las Águilas,Calle,Dos sentidos,Montaña Monarca,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.250651459576,19.6806154297429,2133.000000000000000,"16","053","0445",Uno,Calle,Dos sentidos,San Juanito Itzícuaro,Avenida,Peatonal,"1",1.000000000000000,Muy bajo (1-2)
-101.118435935837,19.7015246072531,2143.000000000000000,"16","053","0439",Tres Marías,Avenida,Dos sentidos,Ninguno,Calle,Dos sentidos,"4",2.000000000000000,Bajo (3-5)
-101.111780490185,19.6863868296703,2159.000000000000000,"16","053","0423",Cuarta Privada del Boulevard Los Sauces,Privada,Dos sentidos,Los Sauces,Boulevard,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.141713260167,19.7409179200885,2237.000000000000000,"16","053","0027",Matemáticos,Privada,Dos sentidos,Ninguno,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.115862140162,19.7181785664296,2258.000000000000000,"16","053","0439",Tres Marías Norte,Circuito,Dos sentidos,Tres Marías Norte,Circuito,Dos sentidos,"4",2.000000000000000,Bajo (3-5)
-101.239039339652,19.6490862901184,2275.000000000000000,"16","053","0086",San Cristóbal Ecatepec,Calle,Dos sentidos,San Cristóbal Ecatepec,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.112487445316,19.7053426507867,2300.000000000000000,"16","053","0439",Tres Marías,Avenida,Dos sentidos,Ninguno,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.307905882181,19.6873999703186,2314.000000000000000,"16","053","0254",Calle del Bosque,Calle,Dos sentidos,Ninguno,Calle,Dos sentidos,"5",2.000000000000000,Bajo (3-5)
-101.092645153656,19.7361551658748,2327.000000000000000,"16","053","0119",Tingüindín,Calle,Dos sentidos,Francisco I. Madero Oriente,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.247578250019,19.648602510377,2331.000000000000000,"16","053","0086",Avenida del Peral,Avenida,Dos sentidos,Ninguno,Calle,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.278209764007,19.6275563123346,2350.000000000000000,"16","053","0001",Ninguno,Calle,Dos sentidos,Ninguno,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.144975283997,19.7544821942335,2362.000000000000000,"16","053","0492",Ninguno,Calle,Dos sentidos,Ninguno,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.144053957321,19.7539639472915,2363.000000000000000,"16","053","0492",Ninguno,Calle,Dos sentidos,Ninguno,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.306072289702,19.6700612803103,2385.000000000000000,"16","053","0474",Avenida de la Perla,Avenida,Un sentido,Diez,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.172234617012,19.644246397842,2447.000000000000000,"16","053","0284",Ninguno,Calle,Dos sentidos,Ninguno,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.139491296375,19.6924659062148,2467.000000000000000,"16","053","0001",Ninguno,Avenida,Un sentido,Ninguno,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.140894662109,19.6926336784456,2468.000000000000000,"16","053","0001",Ninguno,Calle,Un sentido,Ninguno,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.139168838628,19.6920087724499,2471.000000000000000,"16","053","0001",Ninguno,Calle,Un sentido,Ninguno,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.137032678156,19.691170210839,2473.000000000000000,"16","053","0001",Ninguno,Calle,Un sentido,Esmeralda,Circuito,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.139153769382,19.6910692821626,2474.000000000000000,"16","053","0001",Ninguno,Calle,Un sentido,Jade,Circuito,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.290680735392,19.698490354712,2477.000000000000000,"16","053","0001",Ninguno,Andador,Un sentido,Paseo Campo Nubes,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.289356696694,19.6983504730926,2515.000000000000000,"16","053","0001",Ninguno,Calle,Un sentido,El Higeral,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.145908987901,19.7580538627643,2542.000000000000000,"16","053","0492",Ninguno,Calle,Un sentido,Octavio Paz,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.145145359038,19.7549711134011,2550.000000000000000,"16","053","0492",Ninguno,Calle,Dos sentidos,Octavio Paz,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.118293007385,19.7013978497152,2558.000000000000000,"16","053","0439",Ninguno,Calle,Un sentido,Paseo del Punhuato,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.119277319322,19.6993557583914,2559.000000000000000,"16","053","0439",Ninguno,Calle,Un sentido,Ninguno,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.209646929717,19.6462709649957,2582.000000000000000,"16","053","0494",Ninguno,Calle,Un sentido,Ninguno,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.212819980456,19.6459789274364,2586.000000000000000,"16","053","0494",Ninguno,Calle,Un sentido,Ninguno,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.212158937106,19.6453877169933,2596.000000000000000,"16","053","0494",Ninguno,Calle,Dos sentidos,Ninguno,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.194608036328,19.6450329198071,2610.000000000000000,"16","053","0432",Ninguno,Calle,Dos sentidos,Ninguno,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
